SATFHR,APP-VERSION,SeaFET v3.8.0
SATFHR,SERIAL-NUMBER,0341
SATFHR,CAL_PHINT_OFFSET_COEFF,-1.079574e+00
SATFHR,CAL_PHINT_SLOPE_COEFF,-1.101000e-03
SATFHR,CAL_PHEXT_OFFSET_COEFF,-1.085770e+00
SATFHR,CAL_PHEXT_SLOPE_COEFF,-1.048000e-03
SATFHR,ONBOARD_SALINITY_PSU,35.000
SATFHR,SAMPLES_AVERAGED,1
SATPHA0341,2020191,2.6677258,8.23106,8.22371,19.2159,nan,nan,nan,nan,-0.92397063,-0.87912112,0.89232265,11.933,20,12.5,4.906,11.798,6.126,6.226,570,346,0.00000000,0x0000,146
SATPHA0341,2020191,2.6680035,8.23301,8.22751,19.2164,nan,nan,nan,nan,-0.92385709,-0.87890028,0.89230954,11.933,20,12.5,4.906,11.798,6.126,6.226,570,346,0.00000000,0x0000,146
SATPHA0341,2020191,2.6682813,8.23159,8.22510,19.2166,nan,nan,nan,nan,-0.92393964,-0.87903976,0.89230448,11.933,20,12.5,4.906,11.798,6.126,6.226,570,346,0.00000000,0x0000,127
SATPHA0341,2020191,2.6685590,8.23002,8.22394,19.2174,nan,nan,nan,nan,-0.92403024,-0.87910622,0.89228242,11.933,20,12.5,4.906,11.798,6.126,6.226,570,346,0.00000000,0x0000,162
SATPHA0341,2020191,2.6688368,8.23114,8.22309,19.2181,nan,nan,nan,nan,-0.92396467,-0.87915509,0.89226424,11.933,20,12.5,4.906,11.798,6.126,6.226,570,346,0.00000000,0x0000,127
SATPHA0341,2020191,2.6691145,8.23024,8.22580,19.2186,nan,nan,nan,nan,-0.92401653,-0.87899714,0.89224934,11.933,20,12.5,4.906,11.798,6.126,6.226,570,346,0.00000000,0x0000,137
SATPHA0341,2020191,2.6693923,8.23250,8.22475,19.2186,nan,nan,nan,nan,-0.92388570,-0.87905824,0.89224994,11.933,20,12.5,4.906,11.806,6.123,6.220,9,273,0.00000000,0x0000,238
SATPHA0341,2020191,2.6696705,8.23117,8.22349,19.2190,nan,nan,nan,nan,-0.92396259,-0.87913125,0.89223980,11.933,20,12.5,4.906,11.806,6.123,6.220,9,273,0.00000000,0x0000,250
SATPHA0341,2020191,2.6699483,8.23180,8.22333,19.2184,nan,nan,nan,nan,-0.92392653,-0.87914079,0.89225560,11.933,20,12.5,4.906,11.806,6.123,6.220,9,273,0.00000000,0x0000,249
SATPHA0341,2020191,2.6702260,8.23115,8.22629,19.2190,nan,nan,nan,nan,-0.92396348,-0.87896853,0.89223951,11.933,20,12.5,4.906,11.806,6.123,6.220,9,273,0.00000000,0x0000,252
SATPHA0341,2020191,3.0010497,8.22908,8.22381,19.2383,nan,nan,nan,nan,-0.92407375,-0.87909460,0.89173138,11.925,21,12.5,4.906,11.806,6.125,6.218,0,30,0.00000000,0x0000,61
SATPHA0341,2020191,3.0013275,8.23214,8.22404,19.2392,nan,nan,nan,nan,-0.92389553,-0.87908029,0.89170664,11.925,21,12.5,4.906,11.806,6.125,6.218,0,30,0.00000000,0x0000,69
SATPHA0341,2020191,3.0016052,8.23318,8.22516,19.2397,nan,nan,nan,nan,-0.92383474,-0.87901502,0.89169323,11.925,21,12.5,4.906,11.806,6.125,6.218,0,30,0.00000000,0x0000,74
SATPHA0341,2020191,3.0018830,8.22930,8.22403,19.2402,nan,nan,nan,nan,-0.92405974,-0.87907969,0.89167922,11.925,21,12.5,4.906,11.806,6.125,6.218,0,30,0.00000000,0x0000,61
SATPHA0341,2020191,3.0021610,8.23364,8.22407,19.2405,nan,nan,nan,nan,-0.92380791,-0.87907701,0.89167147,11.925,21,12.5,4.906,11.806,6.125,6.218,0,30,0.00000000,0x0000,80
SATPHA0341,2020191,3.0024387,8.22824,8.22694,19.2410,nan,nan,nan,nan,-0.92412054,-0.87891042,0.89165776,11.925,21,12.5,4.906,11.806,6.125,6.218,0,30,0.00000000,0x0000,68
SATPHA0341,2020191,3.0027165,8.23009,8.22415,19.2419,nan,nan,nan,nan,-0.92401325,-0.87907165,0.89163571,11.933,20,12.5,4.914,11.806,6.123,6.223,0,255,0.00000000,0x0000,33
SATPHA0341,2020191,3.0029942,8.23144,8.22543,19.2417,nan,nan,nan,nan,-0.92393457,-0.87899714,0.89164078,11.933,20,12.5,4.914,11.806,6.123,6.223,0,255,0.00000000,0x0000,255
SATPHA0341,2020191,3.0032720,8.23181,8.22551,19.2418,nan,nan,nan,nan,-0.92391341,-0.87899267,0.89163899,11.933,20,12.5,4.914,11.806,6.123,6.223,0,255,0.00000000,0x0000,7
SATPHA0341,2020191,3.0035498,8.23339,8.22608,19.2421,nan,nan,nan,nan,-0.92382133,-0.87895929,0.89163005,11.933,20,12.5,4.914,11.806,6.123,6.223,0,255,0.00000000,0x0000,11
SATPHA0341,2020191,3.3344016,8.22758,8.22167,19.2701,nan,nan,nan,nan,-0.92414349,-0.87918907,0.89089095,11.941,20,12.5,4.914,11.806,6.126,6.219,0,63,0.00000000,0x0000,45
SATPHA0341,2020191,3.3346793,8.22920,8.22305,19.2718,nan,nan,nan,nan,-0.92404872,-0.87910741,0.89084506,11.941,20,12.5,4.914,11.806,6.126,6.219,0,63,0.00000000,0x0000,58
SATPHA0341,2020191,3.3349571,8.23091,8.22209,19.2717,nan,nan,nan,nan,-0.92394977,-0.87916314,0.89084804,11.941,20,12.5,4.914,11.806,6.126,6.219,0,63,0.00000000,0x0000,42
SATPHA0341,2020191,3.3352348,8.23126,8.22411,19.2723,nan,nan,nan,nan,-0.92392891,-0.87904512,0.89083224,11.941,20,12.5,4.914,11.806,6.126,6.219,0,63,0.00000000,0x0000,70
SATPHA0341,2020191,3.3355126,8.23050,8.22554,19.2729,nan,nan,nan,nan,-0.92397302,-0.87896168,0.89081764,11.941,20,12.5,4.914,11.806,6.126,6.219,0,63,0.00000000,0x0000,47
SATPHA0341,2020191,3.3357903,8.22911,8.22676,19.2739,nan,nan,nan,nan,-0.92405289,-0.87889015,0.89079141,11.941,20,12.5,4.914,11.806,6.126,6.219,0,63,0.00000000,0x0000,38
SATPHA0341,2020191,3.3360681,8.22788,8.22505,19.2730,nan,nan,nan,nan,-0.92412471,-0.87899029,0.89081466,11.941,20,12.5,4.914,11.798,6.123,6.223,0,272,0.00000000,0x0000,251
SATPHA0341,2020191,3.3363459,8.23258,8.22722,19.2740,nan,nan,nan,nan,-0.92385172,-0.87886303,0.89078724,11.941,20,12.5,4.914,11.798,6.123,6.223,0,272,0.00000000,0x0000,249
SATPHA0341,2020191,3.3366236,8.23109,8.22487,19.2736,nan,nan,nan,nan,-0.92393785,-0.87899982,0.89079797,11.941,20,12.5,4.914,11.798,6.123,6.223,0,272,0.00000000,0x0000,208
SATPHA0341,2020191,3.3369014,8.22995,8.22206,19.2738,nan,nan,nan,nan,-0.92400401,-0.87916254,0.89079201,11.941,20,12.5,4.914,11.798,6.123,6.223,0,272,0.00000000,0x0000,16
SATPHA0341,2020191,3.6677241,8.22672,8.22380,19.3044,nan,nan,nan,nan,-0.92417538,-0.87903320,0.88998615,11.933,20,12.5,4.914,11.806,6.125,6.223,251,504,0.00000000,0x0000,157
SATPHA0341,2020191,3.6680018,8.23046,8.22167,19.3054,nan,nan,nan,nan,-0.92395752,-0.87915629,0.88995903,11.933,20,12.5,4.914,11.806,6.125,6.223,251,504,0.00000000,0x0000,146
SATPHA0341,2020191,3.6682798,8.22857,8.22356,19.3065,nan,nan,nan,nan,-0.92406660,-0.87904542,0.88993161,11.933,20,12.5,4.914,11.806,6.125,6.223,251,504,0.00000000,0x0000,141
SATPHA0341,2020191,3.6685576,8.22811,8.22639,19.3065,nan,nan,nan,nan,-0.92409372,-0.87888121,0.88993102,11.933,20,12.5,4.914,11.806,6.125,6.223,251,504,0.00000000,0x0000,148
SATPHA0341,2020191,3.6688356,8.22974,8.22269,19.3070,nan,nan,nan,nan,-0.92399895,-0.87909549,0.88991671,11.933,20,12.5,4.914,11.806,6.125,6.223,251,504,0.00000000,0x0000,109
SATPHA0341,2020191,3.6691133,8.22740,8.22347,19.3079,nan,nan,nan,nan,-0.92413425,-0.87904930,0.88989287,11.933,20,12.5,4.914,11.806,6.125,6.223,251,504,0.00000000,0x0000,150
SATPHA0341,2020191,3.6693911,8.22826,8.22458,19.3074,nan,nan,nan,nan,-0.92408448,-0.87898552,0.88990718,11.933,20,12.5,4.914,11.790,6.123,6.221,0,119,0.00000000,0x0000,233
SATPHA0341,2020191,3.6696689,8.23038,8.22271,19.3077,nan,nan,nan,nan,-0.92396140,-0.87909370,0.88989973,11.933,20,12.5,4.914,11.790,6.123,6.221,0,119,0.00000000,0x0000,229
SATPHA0341,2020191,3.6699466,8.22822,8.22485,19.3083,nan,nan,nan,nan,-0.92408627,-0.87896853,0.88988304,11.933,20,12.5,4.914,11.790,6.123,6.221,0,119,0.00000000,0x0000,227
SATPHA0341,2020191,3.6702244,8.23150,8.22231,19.3086,nan,nan,nan,nan,-0.92389583,-0.87911576,0.88987618,11.933,20,12.5,4.914,11.790,6.123,6.221,0,119,0.00000000,0x0000,255
SATPHA0341,2020191,4.0010476,8.22513,8.22358,19.3366,nan,nan,nan,nan,-0.92425048,-0.87901592,0.88913619,11.933,20,12.5,4.906,11.806,6.126,6.221,0,587,0.00000000,0x0000,7
SATPHA0341,2020191,4.0013256,8.22615,8.22241,19.3374,nan,nan,nan,nan,-0.92419087,-0.87908297,0.88911533,11.933,20,12.5,4.906,11.806,6.126,6.221,0,587,0.00000000,0x0000,7
SATPHA0341,2020191,4.0016031,8.22590,8.22021,19.3378,nan,nan,nan,nan,-0.92420518,-0.87921082,0.88910549,11.933,20,12.5,4.906,11.806,6.126,6.221,0,587,0.00000000,0x0000,27
SATPHA0341,2020191,4.0018811,8.23212,8.22149,19.3383,nan,nan,nan,nan,-0.92384368,-0.87913572,0.88909357,11.933,20,12.5,4.906,11.806,6.126,6.221,0,587,0.00000000,0x0000,254
SATPHA0341,2020191,4.0021586,8.22712,8.22287,19.3390,nan,nan,nan,nan,-0.92413395,-0.87905496,0.88907510,11.933,20,12.5,4.906,11.806,6.126,6.221,0,587,0.00000000,0x0000,2
SATPHA0341,2020191,4.0024366,8.22713,8.22126,19.3394,nan,nan,nan,nan,-0.92413276,-0.87914824,0.88906377,11.933,20,12.5,4.906,11.806,6.126,6.221,0,587,0.00000000,0x0000,3
SATPHA0341,2020191,4.0027141,8.22880,8.22341,19.3397,nan,nan,nan,nan,-0.92403560,-0.87902337,0.88905602,11.941,20,12.5,4.906,11.806,6.123,6.224,23,272,0.00000000,0x0000,234
